1	0.0342541	-0.0644745	-0.0907723
1	0.107876	0.0838059	0.0502752
1	0.0420007	-0.114936	-0.137687
1	0.0951866	0.0693205	0.0220894
1	0.0595394	0.0167759	-0.118174
1	0.0981917	0.070488	0.0254326
1	0.0307427	-0.0695766	-0.129161
1	0.0468515	-0.152	0.11735
1	0.043466	-0.139428	0.100169
1	-0.0556241	0.0242096	0.0117103
1	-0.0440086	0.0148645	0.00233002
1	0.0463804	-0.151643	0.118704
1	-0.0560116	0.0178504	0.00751412
1	-0.0444021	0.0152742	0.00348449
1	0.0461949	-0.148957	0.118478
1	-0.0579811	0.0157451	0.00863841
1	0.0460691	-0.146746	0.10875
1	0.0912601	0.0562894	-0.00408521
1	0.102057	0.0812425	0.0333813
1	0.0959234	0.0680772	0.0242674
1	0.0431936	-0.147405	0.103552
1	-0.0528592	0.0210257	0.00820451
1	-0.0559214	0.0217994	0.00705644
1	-0.0402332	0.0135362	-0.00345886
1	0.103993	0.0727296	0.00908009
1	0.0343978	-0.054319	-0.121247
1	0.0324829	-0.0563653	-0.159944
1	-0.0578064	0.012554	0.0106614
1	-0.0563686	0.0137121	0.00638722
1	-0.0556869	0.0118436	0.00738826
1	0.110119	0.0867011	0.0581991
1	-0.0404691	-1.64133e-05	-0.00704683
1	-0.0408869	0.00101199	-0.00844864
1	-0.0530125	0.0188312	0.00690668
1	0.0325818	-0.0695208	-0.134
1	0.0571956	0.0125083	-0.142856
1	0.0575391	0.0142401	-0.138553
1	0.0430566	-0.116745	-0.138581
1	0.042902	-0.119653	-0.138372
1	0.0460534	-0.160965	0.138858
1	-0.0521867	0.0198201	0.00341681
1	-0.0558345	0.0250249	0.0130945
1	-0.0565489	0.0272368	0.00772318
1	-0.0573509	0.0238748	0.00987598
1	-0.0550186	0.0258553	0.00906712
1	-0.052573	0.0228833	0.0079001
1	-0.0589928	0.015184	0.0138415
1	0.103607	0.071763	0.00931677
1	-0.0547948	0.0191984	0.00662067
1	-0.057005	0.01602	0.00517568
1	-0.0530001	0.0102886	0.00423768
1	0.108448	0.0883186	0.0549564
1	0.10021	0.0720299	0.0158781
1	-0.0580138	0.0151165	0.00915091
1	-0.0552553	0.013093	0.009034
1	-0.0562213	0.0126668	0.00469781
1	0.0995765	0.0712575	0.0207324
1	0.10253	0.082156	0.0369628
1	0.0331537	-0.0570151	-0.162394
1	-0.0552134	0.022187	0.00500145
1	-0.0387665	0.0119723	-0.00195479
1	-0.054007	0.023937	0.0104909
1	0.0443087	-0.144646	0.100205
1	-0.0548946	0.022247	0.0124701
1	-0.0562428	0.0248671	0.00607863
1	-0.053047	0.0190603	0.00755029
1	0.110274	0.0860061	0.0555813
1	0.106239	0.08296	0.0483218
1	0.0966115	0.0632052	0.000873428
1	-0.0407957	0.0140472	-0.00236098
1	-0.0557559	0.0131255	0.0101677
1	-0.0572461	0.0152802	0.00652344
1	0.0285295	-0.0673829	-0.133605
1	-0.0551782	0.0148639	0.00880134
1	-0.057005	0.0229684	0.0134586
1	0.0864966	0.00154291	0.0622494
